id,cost_code,aircraft_code,year,scenario,rate_value,rate_unit,source_name,source_url,notes,date_added
818,DD8,SB34,2024,base,53.56,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 520 lph x 10% x 1.0 hrs x AUD $1.03/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
819,DA5,SB34,2024,base,0.81,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr / 60 = $0.8123/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
821,C1,SB34,2024,high,318.85,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
822,C2,SB34,2024,high,220.0,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 220/hr x 1.0 hrs sector duration,2026-05-09
823,C3,SB34,2024,high,38.0,AUD_per_cancelled_sector,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $38/hr transport sector AWE x 1 cabin crew x 1.0 hrs,2026-05-09
824,C4,SB34,2024,high,255.08,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground ops 20% of cycle cost — already mobilised at gate,2026-05-09
825,C5,SB34,2024,high,185.51,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Airport charges 8% of cycle cost — committed regardless,2026-05-09
826,C6,SB34,2024,high,8.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,15 mins reservations staff at AUD $32/hr per passenger,2026-05-09
827,C7,SB34,2024,high,350.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Low=own seat available Base=discounted competitor High=full fare competitor,2026-05-09
828,C8,SB34,2024,high,40.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Voluntary airline policy — no mandatory AU compensation,2026-05-09
829,C9,SB34,2024,high,54.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Hotel AUD $180/night x 15% overnight trigger rate,2026-05-09
830,C10,SB34,2024,high,389.92,AUD_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr x 8.0 hrs wait for next available flight — SOCIAL COST not carrier cash cost,2026-05-09
831,C11,SB34,2024,high,688.71,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Reactionary multiplier 1.8 downstream sectors at 30% cost propagation — EUROCONTROL,2026-05-09
832,C12,SB34,2024,high,500.0,AUD_per_cancelled_sector,Industry estimate domestic cargo rerouting,https://www.bitre.gov.au/statistics/aviation/domestic,Minor cost item — cargo secondary on domestic routes,2026-05-09
833,DD1,SB34,2024,high,1.79,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,At-gate fuel burn 20% of cruise rate 520 lph x AUD $1.03/L x cause weight 1.0,2026-05-09
834,DD2,SB34,2024,high,2.14,AUD_per_departure_delay_minute,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,50% base / 80% high of delay minutes trigger overtime x cause weight 0.73 controllable delays only,2026-05-09
835,DD3,SB34,2024,high,2.72,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground handling 15% of per-minute cost x cause weight 0.73 controllable delays only,2026-05-09
836,DD4,SB34,2024,high,68.0,AUD_per_departure_delay_minute,Airport gate holding charges — YSSY and YMML slot constraints,https://www.airservicesaustralia.com,Significant at Sydney and Melbourne only x cause weight 0.85,2026-05-09
837,DD7,SB34,2024,high,3.35,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,0.5 downstream delay minutes per primary minute x cause weight 0.27 airline-caused only,2026-05-09
838,DD8,SB34,2024,high,53.56,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 520 lph x 10% x 1.0 hrs x AUD $1.03/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
839,DA5,SB34,2024,high,0.81,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr / 60 = $0.8123/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
841,C1,DH81,2024,low,149.07,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
842,C2,DH81,2024,low,200.0,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 200/hr x 1.0 hrs sector duration,2026-05-09
844,C4,DH81,2024,low,119.26,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground ops 20% of cycle cost — already mobilised at gate,2026-05-09
845,C5,DH81,2024,low,159.01,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Airport charges 8% of cycle cost — committed regardless,2026-05-09
846,C6,DH81,2024,low,8.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,15 mins reservations staff at AUD $32/hr per passenger,2026-05-09
847,C7,DH81,2024,low,50.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Low=own seat available Base=discounted competitor High=full fare competitor,2026-05-09
848,C8,DH81,2024,low,15.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Voluntary airline policy — no mandatory AU compensation,2026-05-09
849,C9,DH81,2024,low,0.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Hotel AUD $180/night x 15% overnight trigger rate,2026-05-09
850,C10,DH81,2024,low,97.48,AUD_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr x 2.0 hrs wait for next available flight — SOCIAL COST not carrier cash cost,2026-05-09
851,C11,DH81,2024,low,322.0,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Reactionary multiplier 1.8 downstream sectors at 30% cost propagation — EUROCONTROL,2026-05-09
852,C12,DH81,2024,low,150.0,AUD_per_cancelled_sector,Industry estimate domestic cargo rerouting,https://www.bitre.gov.au/statistics/aviation/domestic,Minor cost item — cargo secondary on domestic routes,2026-05-09
853,DD1,DH81,2024,low,1.99,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,At-gate fuel burn 20% of cruise rate 580 lph x AUD $1.03/L x cause weight 1.0,2026-05-09
854,DD2,DH81,2024,low,0.0,AUD_per_departure_delay_minute,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,50% base / 80% high of delay minutes trigger overtime x cause weight 0.73 controllable delays only,2026-05-09
855,DD3,DH81,2024,low,2.42,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground handling 15% of per-minute cost x cause weight 0.73 controllable delays only,2026-05-09
856,DD4,DH81,2024,low,0.0,AUD_per_departure_delay_minute,Airport gate holding charges — YSSY and YMML slot constraints,https://www.airservicesaustralia.com,Significant at Sydney and Melbourne only x cause weight 0.85,2026-05-09
857,DD7,DH81,2024,low,2.98,AUD_per_departure_delay_minute,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,0.5 downstream delay minutes per primary minute x cause weight 0.27 airline-caused only,2026-05-09
858,DD8,DH81,2024,low,59.74,AUD_per_recovery_sector,Boeing 737 Performance Manual — fuel burn increase at recovery cruise speed approximately 8-12 percent,https://www.boeing.com/commercial/737ng,10% fuel burn increase at recovery cruise speed 580 lph x 10% x 1.0 hrs x AUD $1.03/L Applies only to airlines where arrivals_delayed < departures_delayed,2026-05-09
859,DA5,DH81,2024,low,0.81,AUD_per_arrival_delay_minute_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr / 60 = $0.8123/min per passenger SOCIAL COST — not carrier cash cost Applies to arrivals_delayed count,2026-05-09
861,C1,DH81,2024,base,198.76,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Opportunity cost — lease/depreciation 25% of cycle cost pro-rated by proportion incurred before cancellation,2026-05-09
862,C2,DH81,2024,base,200.0,AUD_per_cancelled_sector,Fair Work Commission Qantas Short Haul EA 2024 Captain AUD 200k-300k FO AUD 111k-168k,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Captain + FO combined AUD 200/hr x 1.0 hrs sector duration,2026-05-09
863,C3,DH81,2024,base,38.0,AUD_per_cancelled_sector,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $38/hr transport sector AWE x 1 cabin crew x 1.0 hrs,2026-05-09
864,C4,DH81,2024,base,159.01,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Ground ops 20% of cycle cost — already mobilised at gate,2026-05-09
865,C5,DH81,2024,base,159.01,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Airport charges 8% of cycle cost — committed regardless,2026-05-09
866,C6,DH81,2024,base,8.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,15 mins reservations staff at AUD $32/hr per passenger,2026-05-09
867,C7,DH81,2024,base,150.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Low=own seat available Base=discounted competitor High=full fare competitor,2026-05-09
868,C8,DH81,2024,base,25.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Voluntary airline policy — no mandatory AU compensation,2026-05-09
869,C9,DH81,2024,base,27.0,AUD_per_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Hotel AUD $180/night x 15% overnight trigger rate,2026-05-09
870,C10,DH81,2024,base,194.96,AUD_per_passenger,ABS Average Weekly Earnings Cat 6302.0,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,AUD $48.74/hr x 4.0 hrs wait for next available flight — SOCIAL COST not carrier cash cost,2026-05-09
871,C11,DH81,2024,base,429.33,AUD_per_cancelled_sector,EUROCONTROL Standard Inputs Ed 10.0 2024 Table 12.1 IATA ACMG data USD 2022 converted to AUD,https://ansperformance.eu/economics/cba/standard-inputs/v10.0.0/chapters/aircraft_operating_costs.html,Reactionary multiplier 1.8 downstream sectors at 30% cost propagation — EUROCONTROL,2026-05-09
